Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied
TXN_8437276,CUST_19,,N/A,20.0,5.0,100.0,Credit Card,Online,2024-03-05,
TXN_2474939,CUST_19,cat1,,,unknown,76.0,,Online,2002-08-25,False
TXN_3369728,CUST_18,Beverages,Item_2_BEV,unknown,N/A,139.40555426069827,???,UNKNOWN,01/01/2023,True
TXN_3443658,CUST_19,Beverages,Item_4_BEV,unknown,unknown,-238.88671071015577,undefined,In-store,,yes
TXN_5575598,CUST_24,Other,,unknown,10.0,365.0,Wiretransfer,UNKNOWN,2022-02-11,False
,CUST_12,N/A,Item_12_EHE,-21.5,8.0,172.0,Cahs,In-store,,True
,CUST_09,Milk Products,,35.0,6.0,error,DEBIT,In-store,2022-09-02,True
TXN_3448045,CUST_21,Food,Item_6_FOOD,12.5,-9.0,1559.879262294033,Credit Card,In-store,,False
TXN_9501007,CUST_03,Patisserie,,23.0,6.0,unknown,Digital Wallet,In-store,26-09-2022,1
TXN_8814811,CUST_14,Misc,,272.4214162545514,1.0,$$$,N/A,In-store,,False
TXN_1781066,CUST_15,Computers and electric accessories,Item_11_CEA,20.0,10.0,200.0,,In-store,2023-04-17,True
TXN_6877528,CUST_10,Butchers,Item_21_BUT,$$$,5.0,986.1778123474086,Digital Wallet,Online,2014-10-06,1
TXN_2764427,CUST_03,,Tableet,30.5,unknown,,Cahs,In-store,,False
TXN_1469385,CUST_11,Food,Item_22_FOOD,-36.5,-6.0,1520.6418636900826,Creditt Card,Online,,
TXN_1451562,CUST_04,N/A,UNKNOWN,24.5,N/A,4780.326241799096,Digital Wallet,Online,2022-07-24,
TXN_6590458,CUST_21,,Tableet,166.47143890991757,,16.0,,In-store,2024-01-29,True
TXN_7342615,,Beverages,Item_2_BEV,$$$,,N/A,,Online,18-12-2015,False
TXN_9478937,CUST_05,,,,N/A,,,Online,,True
TXN_8261655,CUST_01,undefined,Tableet,unknown,,,Digital Wallet,Online,,0
TXN_5298336,CUST_21,Misc,PHON3,,50.0,1013.7499355607456,Creditt Card,Online,2024-12-22,
TXN_3747085,CUST_04,,,error,N/A,,Cash,In-store,,False
TXN_4090954,CUST_21,Milk Products,N/A,-32.0,50.0,4812.272750246942,Credit Card,Online,,False
TXN_7005877,CUST_06,Electric household essentials,Item_12_EHE,289.16690150901553,8.0,,undefined,Online,2027-04-03,
TXN_5515647,CUST_05,CAT_X,Item_5_BUT,,57.0,55.0,Cash,Online,12-22-1991,True
TXN_2477555,CUST_20,Butchers,Item_1_BUT,141.0141169150127,1.0,-10.25274113190687,Credit Card,UNKNOWN,1998-03-12,False
TXN_8148435,CUST_24,Electric household essentials,Item_23_EHE,unknown,,228.0,Credit Card,Online,2027-05-21,yes
TXN_3576007,CUST_24,undefined,,36.5,3.0,unknown,Cash,Online,2009-12-10,
TXN_3634960,CUST_19,,Item_6_FOOD,N/A,56.0,,Digital Wallet,Loc_X,2023-07-29,False
TXN_3855536,CUST_04,,,unknown,10.0,N/A,Cahs,In-store,,True
TXN_1011882,CUST_16,,Item_21_PAT,35.0,,-158.51891757627425,,In-store,01/01/2023,
TXN_4657003,CUST_06,Butchers,,-75.8723378643845,unknown,155.0,Cash,In-store,,
TXN_1038078,CUST_05,undefined,,287.86733320094004,-5.0,1410.617233622277,Wiretransfer,Online,2023-09-15,True
TXN_3475563,CUST_16,Other,,$$$,5.0,N/A,Cash,In-store,2024-08-09,False
TXN_4258144,CUST_20,UNKNOWN,N/A,-9.5,,-287.1442832229712,,In-store,01/01/2023,False
TXN_8571165,CUST_04,,Item_2_BUT,6.5,N/A,$$$,,In-store,,False
,,UNKNOWN,Item_12_CEA,unknown,9.0,-36.25184475083343,Cash,Online,2017-06-17,False
TXN_3521530,CUST_11,cat1,Item_14_BEV,unknown,5.0,$$$,Credit Card,In-store,2023-01-30,True
TXN_8845175,C-3780,UNKNOWN,,32.0,57.0,error,,,,False
TXN_9355349,CUST_19,,Item_12_BUT,unknown,4.0,-140.4022294516779,,Online,,False
TXN_6390873,CUST_07,,Item_5_EHE,251.20443436484203,46.0,-413.8188322739061,,In-store,2027-02-18,False
TXN_7080216,CUST_16,Computers and electric accessories,UNKNOWN,11.0,1.0,$$$,DEBIT,Online,18.07.2023,
TXN_4261143,,Milk Products,,29.0,,unknown,Credit Card,In-store,2022-12-11,True
TXN_8711676,CUST_19,Misc,Item_14_FUR,-35.82479539107176,8.0,196.0,Digital Wallet,,,True
TXN_8948810,CUST_05,Furniture,???,41.0,-5.0,205.0,Digital Wallet,In-store,08-16-2011,True
TXN_2796296,,Furniture,N/A,N/A,-4.0,753.5854319667693,DEBIT,Online,2028/03/05,True
TXN_2704600,CUST_17,,Item_22_EHE,,-9.0,328.5,Credit Card,In-store,,True
TXN_8722597,CUST_01,Misc,Item_5_EHE,196.02945349400477,N/A,-66.0,undefined,Online,2024-10-30,False
TXN_1860779,CUST_13,Butchers,Item_4_BUT,unknown,10.0,error,Digital Wallet,,2023/09/01,
TXN_4488982,CUST_25,Other,item_x,,2.0,134.23949880016667,Credit Card,In-store,2022-09-12,
TXN_3455432,CUST_11,Food,PHON3,-21.5,7.0,150.5,Credit Card,In-store,2022/10/22,
TXN_8114380,CUST_19,Beverages,Item_17_BEV,-29.0,-5.0,479.6449563406373,???,Online,2024-12-15,Y
TXN_8804518,CUST_02,undefined,Item_13_MILK,unknown,unknown,error,Credit Card,Online,2027-07-27,True
TXN_8037593,CUST_14,Milk Products,,39.5,,1061.602931199234,,In-store,,True
TXN_9619819,CUST_24,Milk Products,Item_7_MILK,,9.0,-126.0,,In-store,,False
TXN_8691499,CUST_05,Milk Products,Item_17_MILK,29.0,unknown,,Cash,N/A,01/01/2023,False
TXN_6841966,cust_9518,,Item_1_MILK,5.0,52.0,40.0,Credit Card,Online,2019-09-03,True
TXN_8116349,CUST_01,,Laptoppp,32.0,,1086.9427434132842,DEBIT,Online,2024-11-02,
TXN_5665072,CUST_18,Electric household essentials,item_x,29.0,10.0,,Cash,In-store,2024-09-08,
TXN_9601795,CUST_16,,Item_12_BEV,21.5,,86.0,Credit Card,Online,1990-06-16,False
TXN_8306625,CUST_11,Electric household essentials,Item_19_EHE,-32.0,N/A,96.0,,,01/01/2023,
TXN_2055464,CUST_08,Electric household essentials,Laptoppp,-12.5,-1.0,1693.7239328026737,N/A,Online,2024-07-18,
TXN_9702562,CUST_06,Beverages,,-9.857898575231811,error,193.5,Cash,Online,2022-05-27,True
TXN_2331907,CUST_17,UNKNOWN,,$$$,,-234.0,Digital Wallet,Online,,True
TXN_7254589,CUST_03,,Item_25_BUT,,unknown,unknown,Cash,Online,,False
TXN_4215624,CUST_14,Food,Laptoppp,225.22735283511219,7.0,844.5237163570607,Cash,Online,01/01/2023,False
TXN_4180223,CUST_13,Beverages,Item_18_BEV,30.5,error,,Cash,Online,01/01/2023,
TXN_7954454,CUST_08,Furniture,PHON3,,,$$$,Digital Wallet,???,09-14-2022,True
TXN_8470431,CUST_15,undefined,Item_5_PAT,11.0,-9.0,-149.71338983715603,,In-store,2023-08-19,True
TXN_1484633,CUST_20,,Item_16_BUT,unknown,-2.0,82.5,Digital Wallet,Online,2024-03-23,
TXN_2914395,CUST_19,,???,12.5,,25.0,paypal,Online,2022-12-26,True
TXN_2210266,CUST_11,,,-9.5,-2.0,44.94285583324345,Wiretransfer,In-store,2024-02-08,False
TXN_2144983,CUST_10,Patisserie,Item_7_PAT,,5.0,$$$,Cash,Online,2024-02-02,
TXN_1051223,CUST_08,N/A,,,9.0,146.88730101324379,Credit Card,Online,,
,CUST_20,Food,Item_5_FOOD,N/A,4.0,-96.94087175407907,,In-store,2024/02/02,
TXN_8794922,CUST_06,Misc,,199.9228496584653,unknown,1233.8544192383497,Digital Wallet,UNKNOWN,27.10.2027,False
TXN_3144181,CUST_13,Food,Item_3_FOOD,8.0,N/A,2508.4136028967246,,Online,2026-12-31,
TXN_9233065,CUST_02,Food,undefined,24.5,N/A,787.2347015730154,Credit Card,In-store,,
TXN_9268839,CUST_16,Other,,N/A,42.0,,Cash,In-store,2023/07/05,
TXN_6672586,,Other,Item_23_CEA,38.0,,,Wiretransfer,Loc_X,2002-04-04,False
TXN_3838117,CUST_13,,Item_5_BUT,unknown,-4.0,,???,In-store,1992-09-14,1
TXN_2504184,CUST_03,Milk Products,,23.0,3.0,unknown,Digital Wallet,In-store,,
TXN_6185568,CUST_01,Furniture,???,8.0,,,Cash,In-store,11-12-2024,
TXN_5870405,CUST_18,Electric household essentials,Item_9_EHE,,7.0,1022.3392713986196,,Online,2022/12/17,True
TXN_8421920,CUST_04,Food,Item_5_FOOD,-57.65522107588077,2.0,-22.0,Credit Card,Loc_X,2023-02-09,1
TXN_7927513,CUST_19,Other,Item_24_FUR,39.5,-1.0,error,Digital Wallet,In-store,2022-07-18,True
TXN_3719328,CUST_12,Milk Products,Item_13_MILK,N/A,unknown,1660.444127643414,Credit Card,In-store,2027-04-23,True
,CUST_10,,item_x,-83.34862970806377,28.0,unknown,,In-store,2028-03-12,
TXN_7249444,CUST_14,Computers and electric accessories,Item_18_CEA,N/A,,$$$,Digital Wallet,In-store,2023-10-28,False
TXN_3209261,CUST_17,Computers and electric accessories,Item_5_CEA,11.0,,239.48453303247018,,In-store,30-01-2023,
TXN_6271863,CUST_15,Furniture,Item_25_FUR,250.88614456539196,44.0,N/A,,In-store,2023-11-26,True
TXN_9587085,CUST_15,,,error,N/A,,Cash,In-store,2023-12-01,True
TXN_6614330,CUST_08,???,Item_8_BEV,221.00059681226892,N/A,,Wiretransfer,In-store,,False
TXN_9047724,CUST_11,Patisserie,Item_11_PAT,,,unknown,Credit Card,In-store,2024-09-01,
TXN_8441291,CUST_18,Misc,,,9.0,$$$,Digital Wallet,Online,2024-03-02,True
,CUST_02,cat1,Item_16_CEA,error,error,,Cash,Online,2024-11-22,False
TXN_8540496,CUST_24,Electric household essentials,UNKNOWN,23.0,unknown,115.0,,Online,,Y
TXN_4599772,CUST_13,,,$$$,10.0,,Wiretransfer,In-store,,False
TXN_1012276,CUST_16,,,35.0,9.0,-315.0,Cash,In-store,2026/09/26,True
TXN_1967870,CUST_20,N/A,Item_7_FOOD,error,8.0,N/A,,,2024-07-25,False
TXN_1294354,CUST_10,???,Laptoppp,N/A,6.0,806.4406065489098,,In-store,,True
TXN_3404090,CUST_08,,Item_3_BUT,-96.80574261016736,2.0,16.0,Digital Wallet,Online,,False
TXN_2127584,CUST_02,Furniture,Item_6_FUR,12.5,unknown,-12.5,Cash,Online,2023-02-04,False
,CUST_18,Electric household essentials,,-12.5,error,-45.135565162588,Cash,In-store,2024-09-25,False
TXN_2726827,CUST_13,Computers and electric accessories,Item_16_CEA,-27.5,2.0,$$$,Cash,In-store,2024-03-05,True
TXN_9704111,CUST_07,N/A,PHON3,,8.0,808.1543129991227,,In-store,2026-11-04,True
TXN_9852381,CUST_21,???,Item_21_FUR,35.0,4.0,unknown,N/A,In-store,05-01-2022,False
TXN_8680983,CUST_02,Other,Tableet,39.5,38.0,355.5,Cash,Online,,True
TXN_2316809,,Furniture,Item_5_FUR,,-7.0,300.09958600978933,???,In-store,02.04.2023,True
TXN_2337522,,Beverages,,error,,N/A,,Online,2027-03-14,True
TXN_9684431,CUST_01,cat1,,15.5,unknown,-608.9817759792019,Digital Wallet,In-store,1990-12-12,False
TXN_3750711,,Food,Item_20_FOOD,33.5,9.0,301.5,,N/A,2022-06-30,
TXN_7853798,CUST_14,undefined,,unknown,6.0,228.0,Digital Wallet,In-store,2023-08-06,
TXN_3838434,CUST_13,,PHON3,,N/A,4455.0308248822885,,Online,2022-01-26,
TXN_7504945,CUST_07,Computers and electric accessories,Item_21_CEA,,10.0,350.0,Credit Card,Online,,True
TXN_6780976,CUST_13,undefined,Item_25_CEA,$$$,1.0,41.0,Cahs,In-store,,True
TXN_4115707,CUST_02,Beverages,,error,10.0,,Credit Card,Online,,False
TXN_7305258,CUST_14,Patisserie,Tableet,error,,1529.8221904441432,Digital Wallet,Online,2010-08-01,False
,CUST_23,,Item_1_CEA,5.0,42.0,1235.8418016360574,Credit Card,In-store,2027/07/08,
TXN_1312186,CUST_17,,,,2.0,-25.0,Credit Card,Online,2024-12-24,True
TXN_7581231,CUST_18,???,Laptoppp,14.0,error,error,,In-store,2024-12-09,
TXN_2573398,7971,Butchers,Item_22_BUT,36.5,error,-415.16451525420143,Credit Card,In-store,,True
TXN_7291543,CUST_07,,Item_2_BUT,6.5,-1.0,6.5,DEBIT,Online,2009-09-08,
TXN_9398224,CUST_18,Electric household essentials,Tableet,,43.0,77.5,paypal,In-store,2027-07-24,True
TXN_2362264,CUST_20,,Item_7_FOOD,14.0,3.0,error,Cash,Online,2023-01-22,False
TXN_4141134,CUST_15,,,error,,N/A,,In-store,2024/01/04,
TXN_6730028,CUST_09,undefined,,38.0,N/A,1124.4804887239782,???,In-store,17/07/2002,True
TXN_1011892,CUST_08,Furniture,,178.14374656404704,2.0,unknown,Credit Card,Online,05.11.2004,False
TXN_6202481,CUST_14,,Item_21_FOOD,130.78812949154386,-5.0,,Credit Card,Online,2023-03-31,True
TXN_2823976,CUST_15,Butchers,,N/A,unknown,,,Online,2023-11-08,False
TXN_3185079,CUST_18,,Item_7_BEV,14.0,-9.0,error,Digital Wallet,Online,2022-07-16,
,CUST_03,Computers and electric accessories,Item_17_CEA,29.0,37.0,$$$,Digital Wallet,Online,2022-01-22,False
TXN_1950227,CUST_01,Food,Item_5_FOOD,11.0,-6.0,unknown,,Online,1999-03-25,
TXN_7243028,CUST6169,Food,Item_25_FOOD,41.0,,,Credit Card,In-store,1997-11-10,
TXN_8878037,CUST_23,Furniture,Item_1_FUR,5.0,unknown,1184.1986358988952,Credit Card,Online,2022-05-04,
TXN_8313082,CUST_22,undefined,Item_5_CEA,165.26032855687873,51.0,N/A,Digital Wallet,In-store,,False
TXN_5599144,CUST_05,Patisserie,PHON3,error,,,Cash,In-store,01/07/2026,
TXN_5749242,CUST_01,Food,Item_21_FOOD,35.0,7.0,245.0,Credit Card,Online,2022-01-23,
TXN_9204093,CUST_21,cat1,Item_8_BUT,15.5,,$$$,Cash,Online,,Y
TXN_7557807,CUST_07,Furniture,Item_24_FUR,39.5,,,,Online,2022-02-07,True
TXN_8435121,CUST_25,,item_x,30.5,46.0,,Cash,In-store,2024-11-20,False
TXN_7837225,CUST_19,Furniture,Item_19_FUR,32.0,-3.0,-96.0,DEBIT,In-store,2028-01-31,N
,CUST_16,Butchers,Item_3_BUT,8.0,unknown,1327.4614871075855,,In-store,2022/11/15,True
TXN_3366166,CUST_15,Milk Products,,N/A,59.0,,Cash,Online,2023-12-01,True
,CUST_09,Patisserie,Item_19_PAT,-6.300246249414427,error,128.0,Cash,,03-06-2010,False
TXN_4169525,CUST_12,cat1,Item_13_CEA,unknown,1.0,-188.10521995437762,,In-store,2013-03-27,False
TXN_4396240,CUST_23,Electric household essentials,N/A,38.0,9.0,-342.0,???,Online,2024-04-28,True
TXN_2783188,CUST_11,cat1,,,,-43.0,N/A,Online,2022-01-18,False
TXN_4397672,,undefined,Tableet,,,,Credit Card,Online,,1
TXN_1581204,CUST_01,Food,undefined,,-3.0,$$$,Credit Card,In-store,01/01/2023,
TXN_8996070,CUST_20,UNKNOWN,Item_16_BUT,unknown,8.0,,Cash,In-store,01/01/2023,False
TXN_4776643,,Misc,,-33.5,error,,Cash,In-store,2024-06-22,
TXN_4222067,CUST_13,Milk Products,Item_11_MILK,error,N/A,-450.3142155423477,,Online,2024-11-28,False
TXN_4279673,CUST_07,Electric household essentials,Laptoppp,N/A,N/A,error,paypal,Online,2023-07-02,N
TXN_6280148,CUST5173,Computers and electric accessories,Laptoppp,$$$,1.0,23.0,???,Online,2024-07-25,True
TXN_9769588,CUST_05,Beverages,???,,30.0,N/A,Digital Wallet,Online,,
TXN_8431366,CUST_12,,N/A,N/A,35.0,369.0,Credit Card,Online,09-10-2026,
TXN_9937931,CUST_02,Beverages,Item_12_BEV,N/A,44.0,-107.5,,N/A,2024-05-09,
TXN_5511793,,,Item_14_CEA,272.31005821521654,-10.0,,Creditt Card,In-store,2023-04-16,False
TXN_7836458,CUST_14,Computers and electric accessories,Item_19_CEA,32.0,43.0,,Cash,Online,2024-05-12,N
TXN_4575373,CUST_05,undefined,Item_6_FOOD,,,-87.5,,Online,2027-05-13,False
TXN_7431232,CUST_10,UNKNOWN,Tableet,N/A,37.0,72.0,Cahs,In-store,2024/11/27,
TXN_7019841,CUST_11,Beverages,Item_24_BEV,error,-8.0,,Digital Wallet,,2024-09-04,True
TXN_7241323,CUST_10,,item_x,,error,409.4759727944727,Cash,,2026-09-23,False
TXN_1168511,CUST_05,cat1,Item_11_FOOD,N/A,2.0,40.0,,Online,03/05/2022,
TXN_3898046,CUST_15,Electric household essentials,Item_15_EHE,,8.0,208.0,Credit Card,Online,2022-09-23,
TXN_6429023,CUST_13,Patisserie,Laptoppp,14.0,44.0,70.0,Digital Wallet,Online,2003-05-22,False
,CUST_07,undefined,Item_4_BEV,$$$,-6.0,-57.0,Cash,In-store,2023-08-24,False
TXN_5825024,CUST_13,Patisserie,Item_11_PAT,-20.0,8.0,,Digital Wallet,In-store,2023-01-31,
TXN_9865472,CUST_24,Misc,Item_25_FUR,41.0,error,error,undefined,In-store,,True
TXN_9554941,CUST_15,Patisserie,Item_13_PAT,23.0,46.0,1515.0681013363712,Cahs,Online,1990-09-24,True
TXN_8784908,CUST_17,cat1,PHON3,41.0,6.0,unknown,N/A,In-store,2026-09-03,False
TXN_8954821,CUST_14,UNKNOWN,,,9.0,139.00248184104888,Digital Wallet,In-store,2024-06-12,
TXN_4585670,CUST_03,Food,Laptoppp,,,-896.2101651527761,N/A,Online,2022-05-28,True
TXN_9443022,CUST_12,Other,,26.0,2.0,unknown,Cash,In-store,01-05-2015,
TXN_8017236,CUST_08,Milk Products,Item_3_MILK,unknown,error,41.88979193774476,Digital Wallet,Online,05-06-2027,False
TXN_5386507,CUST_02,Electric household essentials,Item_21_EHE,140.84848484489666,58.0,63.125575922435914,Digital Wallet,Online,2024-09-02,
TXN_8884438,CUST_02,,N/A,unknown,,130.0,,In-store,2024-03-21,
,,Beverages,Item_9_BEV,$$$,error,119.0,,Online,,
TXN_9052463,CUST_04,Beverages,Item_3_BEV,8.0,N/A,16.0,DEBIT,In-store,2027-05-05,
TXN_6040995,CUST_09,Computers and electric accessories,,29.0,unknown,$$$,,Online,2022-07-24,False
TXN_7771546,CUST_13,Computers and electric accessories,,$$$,3.0,33.0,Cahs,N/A,11/11/2023,True
TXN_4093697,CUST_12,Beverages,Item_18_BEV,30.5,,2225.5774944714008,Credit Card,Online,2003-02-08,0
TXN_7078608,CUST_19,Electric household essentials,Item_9_EHE,17.0,N/A,170.0,Credit Card,In-store,2022-09-02,True
TXN_1780276,CUST_04,Computers and electric accessories,item_x,-32.0,,$$$,Digital Wallet,In-store,2022-05-05,
TXN_1924304,CUST_09,Beverages,Item_10_BEV,N/A,43.0,111.0,Cash,In-store,2023-09-19,Y
TXN_1950133,CUST_05,,Item_13_FOOD,208.55773240120854,3.0,,paypal,Online,01/01/2023,Y
TXN_3246191,CUST_22,Milk Products,,5.0,-6.0,,N/A,Online,2027-12-27,False
TXN_6950924,CUST_05,Butchers,Item_17_BUT,N/A,7.0,unknown,N/A,Online,2022-02-12,
TXN_1363255,CUST_23,Patisserie,Item_1_PAT,-5.0,1.0,5.0,,Online,2023-09-27,
TXN_8952212,CUST_12,Electric household essentials,PHON3,29.0,N/A,$$$,Cahs,In-store,2022-03-29,True
TXN_2250059,CUST_07,Misc,Item_5_BUT,error,2.0,,Credit Card,Online,2023-10-30,False
TXN_5958317,CUST_18,Patisserie,Item_23_PAT,38.0,N/A,593.3003773687612,Credit Card,In-store,03.11.2023,
TXN_3465682,CUST_12,Butchers,Item_25_BUT,,-10.0,1281.633430177658,Wiretransfer,In-store,2027-07-18,False
,CUST_17,Electric household essentials,,-41.0,,N/A,,Online,2002-05-18,
TXN_3599726,CUST_06,,Item_2_FUR,292.19555499032987,unknown,928.8994050603527,Cash,In-store,25.11.2022,True
TXN_6541597,CUST_05,,Item_15_PAT,26.0,1.0,-26.0,Credit Card,Online,2024-08-12,
TXN_9619188,CUST_06,cat1,Item_13_FOOD,23.0,4.0,92.0,Cash,In-store,01/01/2023,False
TXN_5533205,CUST_18,Furniture,,N/A,7.0,unknown,Creditt Card,Online,2023-12-31,
TXN_7246929,CUST_24,Computers and electric accessories,item_x,,error,,DEBIT,,2027-03-01,
TXN_8678788,CUST_24,,Item_19_CEA,$$$,-7.0,,Creditt Card,Online,2023-08-25,False
TXN_5862349,CUST_19,UNKNOWN,Item_19_MILK,,unknown,unknown,Credit Card,In-store,2025/01/08,False
TXN_1190560,CUST_16,???,undefined,-33.5,-8.0,-746.0076466752452,Cash,In-store,2019-07-16,False
TXN_6586324,CUST_15,,Laptoppp,159.271740646761,6.0,-183.42855657983154,,In-store,2024-05-08,
TXN_1433405,CUST_20,,Item_7_BEV,,N/A,1688.7999306393822,paypal,In-store,2023-07-20,False
TXN_3410016,CUST_16,Food,Tableet,unknown,4.0,-48.747425807753544,,Online,2026-06-17,True
TXN_5675288,CUST_01,Computers and electric accessories,,,3.0,227.39308329770233,,Online,2024-02-18,True
TXN_4705123,CUST_14,Patisserie,Item_11_PAT,-20.0,-5.0,100.0,Digital Wallet,Online,2023-06-10,False
TXN_9276926,CUST_09,Butchers,,,1.0,36.5,Credit Card,In-store,2000-01-11,True
TXN_8935590,CUST_06,UNKNOWN,Item_2_BEV,6.5,6.0,-18.951339210330627,Credit Card,In-store,2026-06-26,
TXN_8018205,CUST_20,Computers and electric accessories,Item_1_CEA,unknown,-7.0,error,Cash,Online,2022-05-22,True
TXN_3277766,CUST_06,,,error,,35.0,Credit Card,In-store,2027-10-06,
TXN_3798658,CUST_25,Beverages,,212.94614536518242,9.0,N/A,Cash,Online,2024-02-24,
TXN_7068372,CUST_23,Computers and electric accessories,item_x,23.0,-5.0,,Wiretransfer,In-store,2022-12-10,
TXN_6146488,CUST_12,Beverages,,129.66021800636614,error,2371.46761889579,DEBIT,In-store,17.02.2023,
TXN_6289960,CUST_16,Misc,Item_21_BUT,173.20876864126384,unknown,140.0,paypal,In-store,2023-01-03,True
TXN_1595061,CUST_14,Milk Products,???,unknown,,114.0,Digital Wallet,Online,01/01/2023,
TXN_8616546,CUST_09,,Item_21_BEV,-35.0,,280.0,???,Online,,True
TXN_8547248,CUST_12,Beverages,Item_12_BEV,N/A,-3.0,,Digital Wallet,Online,2022-06-29,True
,C-9669,Patisserie,N/A,-16.073329352488877,error,1032.4236244660954,paypal,Online,01/01/2023,False
TXN_7858668,CUST_24,,Item_11_PAT,,,200.0,undefined,,2019-03-28,False
TXN_5710989,CUST_21,undefined,Item_25_BEV,41.0,10.0,-496.3040127479536,N/A,In-store,,True
TXN_5311325,CUST_05,Other,,N/A,32.0,,Credit Card,In-store,1995-05-06,
TXN_1505983,CUST_12,Food,item_x,error,2.0,$$$,undefined,Online,,
TXN_8988079,CUST_19,N/A,Item_23_CEA,38.0,58.0,-343.8465294377724,,In-store,2026-08-18,False
TXN_1512224,CUST_21,Electric household essentials,Item_2_EHE,-40.7939146789232,error,52.0,,Online,2023-11-26,True
TXN_7944224,CUST_15,,Item_16_BEV,279.42800799270736,27.0,1035.3368069333478,,Online,2023-09-11,False
TXN_2794176,CUST_01,Misc,Item_5_EHE,11.0,unknown,,N/A,Online,2017-03-28,True
TXN_7101302,CUST_16,Beverages,,139.91963278259146,-1.0,,,In-store,24.10.2024,True
TXN_1337454,CUST_09,cat1,undefined,-93.77507565343815,unknown,,Digital Wallet,In-store,,True
TXN_8836671,CUST_15,Milk Products,Tableet,128.00657983894172,5.0,,undefined,Online,2024-11-11,True
TXN_6706381,CUST_22,Butchers,Item_6_BUT,,,1136.591262635022,Credit Card,Online,2012-04-22,
,CUST_23,Milk Products,N/A,-36.5,3.0,-109.5,Cash,Online,01/01/2023,
TXN_2007985,CUST_13,Patisserie,,41.0,6.0,-961.7621791931077,,In-store,2011-07-10,False
TXN_9763916,CUST_22,,Item_12_EHE,21.5,N/A,21.5,,Online,1992-09-10,False
TXN_6950467,CUST_01,Computers and electric accessories,???,240.52356519316766,unknown,75.0,,In-store,2006-04-05,True
TXN_7355536,CUST_22,Patisserie,Laptoppp,,6.0,unknown,Digital Wallet,Online,03.10.1993,Y
TXN_6911766,CUST_21,Milk Products,Item_6_MILK,12.5,unknown,error,Credit Card,In-store,01/01/2023,
TXN_7472400,C-1546,CAT_X,,$$$,,$$$,Credit Card,In-store,2022-05-14,True
TXN_6956313,cust_3267,Other,,-6.5,10.0,1155.4785167358923,Cash,In-store,2023-09-04,
TXN_9435614,CUST_11,Patisserie,item_x,265.65102568446576,1.0,60.07624099746998,Credit Card,In-store,28-11-2026,True
TXN_3135312,CUST_11,,,-7.53628534027238,10.0,275.0,,Online,01/01/2023,True
TXN_1020981,CUST_19,Electric household essentials,,-26.0,2.0,,Credit Card,In-store,2024-09-25,
TXN_3893340,CUST_05,UNKNOWN,,-32.0,5.0,$$$,Digital Wallet,Online,2026/06/12,True
,CUST_16,Misc,,,error,105.0,N/A,Online,23-06-2024,1
TXN_5038677,CUST_23,Beverages,Item_7_BEV,14.0,-9.0,error,Digital Wallet,In-store,2016-12-10,
TXN_9191575,CUST_01,,Item_4_MILK,9.5,unknown,66.5,Digital Wallet,In-store,2024-01-28,no
TXN_7460913,CUST_18,Patisserie,Item_12_PAT,21.5,error,error,N/A,In-store,2024-08-10,
TXN_7493896,CUST_11,,Item_11_EHE,146.39690148091637,4.0,780.5278443142288,paypal,In-store,2024-12-07,True
TXN_5965620,CUST_23,Furniture,,,53.0,unknown,N/A,In-store,2028-03-15,False
TXN_1788744,CUST_05,UNKNOWN,Item_13_PAT,$$$,-6.0,,Digital Wallet,In-store,2023-07-16,False
TXN_3710081,CUST_25,Furniture,,41.0,10.0,N/A,Digital Wallet,In-store,1991-07-23,
TXN_5842704,CUST_01,Patisserie,,-90.35285340205704,-6.0,2672.8674628967906,,Online,30/09/2023,False
TXN_2628993,,CAT_X,Item_13_MILK,23.0,1.0,$$$,Credit Card,Online,2023-09-13,False
TXN_7417646,CUST_13,Furniture,Item_25_FUR,-41.0,,1241.7278719408791,,Online,2024-03-06,False
TXN_6453492,CUST_15,Food,Item_12_FOOD,229.03095170384051,-9.0,$$$,Credit Card,In-store,2022/06/12,True
TXN_4642295,CUST_14,Butchers,PHON3,-26.0,N/A,1686.0911656733713,Cash,In-store,01/01/2023,
,CUST_12,Food,Item_20_FOOD,-33.5,45.0,268.0,Cash,In-store,2022-09-15,True
TXN_7437993,,,,,49.0,1227.6353398990425,N/A,In-store,,no
TXN_2404874,CUST_05,,,168.47622861500454,10.0,874.750430881926,Digital Wallet,In-store,16.08.2024,
TXN_9619028,,Patisserie,Item_11_PAT,188.77630887258732,2.0,135.8211770677697,Credit Card,???,2022-12-24,yes
TXN_9966592,CUST_13,UNKNOWN,,,7.0,544.1917306249761,,In-store,2022-05-17,
TXN_6293757,CUST_18,N/A,,24.5,N/A,error,Cash,In-store,12-09-2017,
TXN_8192888,CUST_21,,,38.0,N/A,unknown,Credit Card,In-store,,False
TXN_4654153,CUST_16,Electric household essentials,,290.1248856958043,,,Cash,Online,2010-05-13,
